id,age,year,female,married,educ,empl,income,rent,equity,finassets,liqassets,houses,business,vehicles,assets,mortages,debt,networth,owner,weight
189,67,1989,0,1,4,1,1443130,0,17291886.2,26403559.7,288198.1,3458377.2,288198.1,177530.0316,30327665.1,0,230558.5,30097106.6,1,315.9509
190,47,1989,0,0,4,2,709538.9,0,461117,1660021.1,1164320.3,6916754.5,103762845.1,0,112339620.7,2997260.3,2997260.3,109342360.4,1,72.99039
191,76,1989,0,1,3,2,1924173.4,0,518756.6,30818752.4,1457129.6,5763962.1,0,0,48783869.3,0,27667,48756202.3,1,2051.471
192,39,1989,0,1,4,1,873093.7,0,80695.5,571300.9,84822.5,1155098,0,110668.0717,2029029.9,0,16139.1,2012890.8,1,31.39264
193,46,1989,0,1,4,2,384834.7,0,585618.5,1175848.3,48417.3,1498630.1,1037513.2,156779.7682,4003250.3,253614.3,420373.8,3582876.5,1,635.3414
194,48,1989,0,1,4,1,454586,0,1152792.4,2362648.1,382150.7,576396.2,587924.1,83001.05374,5924776.6,322781.9,341226.6,5583550.1,1,51.32902
195,40,1989,0,1,4,1,18039125.6,0,2997260.3,12004027.4,2820883,3458377.2,11182086.4,205197.0495,33992389.9,1383350.9,4251498.4,29740891.5,1,53.26566
196,47,1989,0,1,4,1,1010191,0,601757.6,1347614.3,169460.5,1152792.4,0,34583.77239,3111386.7,518756.6,604063.2,2507323.5,1,408.9152
197,45,1989,0,1,4,3,447370.3,0,69167.5,197127.5,34583.8,691675.4,0,73778.71444,1285363.5,345837.7,385032.7,900330.9,1,1363.672
198,61,1989,0,1,3,2,156339.1,0,59945.2,389643.8,46111.7,299726,6916.8,34583.77239,1249627,0,91647,1157980,1,3136.292
199,65,1989,0,1,4,2,1202608.4,0,0,202891.5,184446.8,1152792.4,12680716.5,69167.54478,14128623.8,438061.1,438061.1,13690562.7,1,176.3089
200,49,1989,0,1,4,2,2164695.1,0,547576.4,7083909.4,1174695.5,4611169.7,16196733.4,18444.67861,30179598.1,182141.2,186752.4,29992845.8,1,1057.583
201,62,1989,0,1,4,2,16788412.9,0,1337239.2,6388775.6,368893.6,1844467.9,12680716.5,288198.1033,21432716.5,922233.9,929150.7,20503565.9,1,57.72665
202,54,1989,0,1,4,2,4810433.5,0,8138714.4,9510537.4,818482.6,2766701.8,41961643.8,101445.7323,84197652.3,0,0,84197652.3,1,152.6823
203,41,1989,0,1,4,2,1847206.5,0,249003.2,2332145.2,523644.4,1844467.9,25361433.1,29972.60274,29729409.7,0,0,29729409.7,1,143.0604
204,40,1989,0,1,4,2,420912.9,0,0,96834.6,36889.4,1613909.4,576396.2,69167.54478,5143759.7,57639.6,142946.3,5000813.5,1,1120.016
205,58,1989,0,1,2,1,132286.9,0,6916.8,270099.3,180181.5,138335.1,0,34583.77239,493741,0,807,492934,1,14431.34
206,57,1989,0,1,4,1,2405216.7,0,1844467.9,6001437.3,848455.2,6916754.5,1095152.8,212113.804,17222718.7,0,288198.1,16934520.5,1,110.0095
207,72,1989,0,1,4,1,1192987.5,0,1556269.8,4120080.1,304337.2,2305584.8,253614.3,214419.3888,7892016.9,0,461117,7430899.9,1,58.47006
208,68,1989,0,1,4,2,721565,0,664008.4,857677.6,124501.6,1152792.4,7188813.5,53028.451,9252311.9,0,138335.1,9113976.8,1,86.11658
209,45,1989,0,1,3,1,127476.5,0,72625.9,93491.5,13948.8,184446.8,11527.9,41500.52687,460079.5,23055.8,34468.5,425611,1,1365.698
210,34,1989,0,1,4,1,1322869.2,0,1475574.3,2935009.5,569479.5,634035.8,20104699.7,302031.6122,24575228.7,216725,412699.7,24162529,1,90.46879
211,68,1989,0,1,2,3,57725.2,207.5026344,0,230.6,230.6,41500.5,0,140640.6744,182371.8,16139.1,47033.9,135337.8,1,86283.52
212,53,1989,0,0,2,1,31267.8,345.8377239,0,4611.2,0,0,0,20750.26344,25361.4,0,0,25361.4,0,94341.16
213,57,1989,0,1,1,1,67346.1,0,0,1245,0,41500.5,0,29972.60274,72718.1,0,39194.9,33523.2,1,88287.73
214,78,1989,0,1,1,3,36078.3,0,23055.8,51207,13487.7,142946.3,0,36889.35722,231042.7,0,0,231042.7,1,89299.86
215,26,1989,0,0,4,4,9620.9,645.5637513,0,2305.6,2305.6,0,0,0,2305.6,0,0,2305.6,0,120131.6
216,25,1989,0,0,3,2,60130.4,530.28451,0,922.2,922.2,0,0,0,922.2,0,1613.9,-691.7,0,31359.68
217,26,1989,0,1,3,1,79372.2,0,7470.1,51437.6,38065.2,99140.1,0,43806.1117,194383.9,66862,90263.6,104120.2,1,33326.9
218,67,1989,1,0,3,1,14431.3,415.0052687,0,0,0,0,0,0,0,0,1383.4,-1383.4,0,90758.97
219,39,1989,0,0,2,1,48104.3,438.061117,0,230.6,0,0,0,0,230.6,0,0,230.6,0,123043.1
220,43,1989,1,0,3,1,36078.3,991.4014752,0,1844.5,1844.5,0,691.7,2305.584826,4841.7,0,0,4841.7,0,32153.57
221,53,1989,0,1,2,3,19241.7,0,0,0,0,57639.6,0,36889.35722,94529,0,0,94529,1,88338.37
222,28,1989,0,1,4,1,101019.1,0,0,12219.6,6455.6,172918.9,0,29972.60274,215111.1,147557.4,175224.4,39886.6,1,45170.52
223,69,1989,0,1,4,3,230900.8,0,33431,1962052.7,23055.8,576396.2,0,78389.88409,2616838.8,0,0,2616838.8,1,48582.46
224,38,1989,1,0,1,4,9620.9,207.5026344,0,0,0,0,0,0,0,0,0,0,0,61515.33
225,47,1989,0,1,3,3,72156.5,0,6916.8,53374.3,46457.5,161390.9,0,64556.37513,378461.7,94529,126807.2,251654.6,1,82073.48
226,30,1989,0,0,4,1,74561.7,968.345627,5764,16369.7,9222.3,0,0,0,16369.7,0,461.1,15908.5,0,147951.8
227,53,1989,0,1,3,2,122666.1,0,0,41615.8,20865.5,161390.9,122196,62250.79031,1420323.3,66862,136029.5,1284293.7,1,76770.3
228,58,1989,1,0,1,3,16836.5,322.7818757,0,25361.4,2305.6,41500.5,0,11527.92413,78389.9,0,576.4,77813.5,1,18282.86
229,37,1989,0,0,2,4,43293.9,0,0,0,0,0,0,0,0,0,11527.9,-11527.9,0,125797
230,26,1989,0,0,3,1,24052.2,806.9546891,0,12265.7,737.8,0,0,1498.630137,13764.3,0,2305.6,11458.8,0,19334.82
231,26,1989,0,1,2,1,16836.5,737.7871444,0,92.2,92.2,0,0,10559.5785,10651.8,0,9084,1567.8,0,31380.32
232,45,1989,0,1,1,3,64940.9,645.5637513,0,2213.4,2213.4,0,0,29972.60274,32186,0,29165.6,3020.3,0,20699.45
233,77,1989,1,0,2,3,16836.5,830.0105374,0,461.1,461.1,0,0,0,461.1,0,0,461.1,0,127403.4
234,33,1989,0,1,2,1,28862.6,1129.736565,0,645.6,645.6,0,0,0,645.6,0,1152.8,-507.2,0,99940.64
235,66,1989,1,0,3,3,72156.5,0,0,214742.2,41500.5,415005.3,0,23055.84826,687387.1,0,0,687387.1,1,38383.23
236,64,1989,0,1,1,3,81777.4,0,0,6916.8,6916.8,6916.8,0,25361.43309,357365.6,0,29972.6,327393,1,96788.48
237,32,1989,1,0,4,1,84182.6,0,6916.8,20750.3,13833.5,184446.8,0,18444.67861,329698.6,138335.1,149632.5,180066.2,1,45278.22
238,29,1989,0,1,4,1,76966.9,0,0,201508.1,4611.2,149863,4611.2,25361.43309,464344.8,106056.9,134185,330159.7,1,37242.59
239,47,1989,0,0,1,1,26457.4,207.5026344,0,2766.7,2075,0,0,11205.14226,13971.8,0,276.7,13695.2,0,21001.13
240,32,1989,0,1,4,1,21647,806.9546891,0,6086.7,4934,0,0,16139.09378,22225.8,0,74470.4,-52244.6,0,31103.04
241,29,1989,0,0,3,2,19241.7,0,0,69.2,69.2,23055.8,46111.7,9222.339305,78459.1,20750.3,20934.7,57524.3,1,24573.58
242,41,1989,0,1,2,1,91398.2,0,4611.2,8645.9,1959.7,103751.3,0,11527.92413,123925.2,46111.7,66769.7,57155.4,1,23038.57
243,47,1989,0,1,4,1,153933.9,0,11527.9,123348.8,25361.4,253614.3,0,8484.55216,385447.7,64556.4,75162.1,310285.6,1,22545.1
244,55,1989,1,0,2,4,12026.1,230.5584826,0,2305.6,0,0,0,0,2305.6,0,461.1,1844.5,0,29068.01
245,67,1989,1,0,1,3,16836.5,0,0,115.3,115.3,46111.7,0,0,46227,0,13833.5,32393.5,1,25177.22
246,76,1989,1,0,3,3,21647,345.8377239,0,5994.5,5994.5,0,0,9222.339305,15216.9,0,0,15216.9,0,28780.72
247,79,1989,0,1,4,3,21647,0,0,25822.6,2305.6,172918.9,0,2305.584826,201047,23.1,138.3,200908.7,1,39362.43
248,64,1989,0,1,2,3,55320,0,0,298573.2,1152.8,69167.5,0,29972.60274,397713.4,0,0,397713.4,1,24389.04
249,56,1989,0,1,4,2,93803.5,0,0,32739.3,2766.7,230558.5,170613.3,46111.69652,480022.8,34583.8,53028.5,426994.3,1,17179.6
250,76,1989,0,1,4,3,36078.3,0,0,152860.3,30664.3,345837.7,0,2144.193888,500842.2,6916.8,6916.8,493925.4,1,23852
251,40,1989,0,1,2,2,240521.7,0,27667,155972.8,36082.4,149863,1111291.9,12104.32034,1429232,23055.8,50722.9,1378509.2,1,13733.16
252,84,1989,0,1,1,3,33673,368.8935722,0,69167.5,11527.9,20750.3,0,4611.169652,94529,0,0,94529,1,31535.66
253,44,1989,0,1,4,1,185201.7,0,48417.3,281511.9,52797.9,334309.8,0,25361.43309,641183.1,20750.3,20750.3,620432.9,1,10070.21
254,69,1989,0,1,2,3,26457.4,0,0,11620.1,11620.1,92223.4,0,6916.754478,117677,0,5648.7,112028.4,1,18297.57
255,79,1989,0,1,4,3,120260.8,0,87612.2,597146.5,25361.4,691675.4,576396.2,64556.37513,2010470,27667,27667,1982803,1,10759.24
256,77,1989,1,0,1,3,33673,768.5282754,0,265142.3,23055.8,0,0,1498.630137,266640.9,0,0,266640.9,0,44662.54
257,51,1989,0,1,2,1,88993,0,0,26053.1,18444.7,92223.4,0,6916.754478,125193.3,0,0,125193.3,1,19246.3
258,69,1989,1,0,2,3,36078.3,0,0,34814.3,34814.3,115279.2,0,25361.43309,175455,0,0,175455,1,21478.52
259,71,1989,1,0,1,3,4810.4,0,0,2305.6,2305.6,11527.9,0,0,13833.5,0,461.1,13372.4,1,24463.74
260,47,1989,0,1,4,1,117855.6,0,0,296959.3,87151.1,415005.3,0,55334.03583,852605.3,184446.8,189058,663547.3,1,12847.68
261,72,1989,0,1,4,3,125071.3,0,278975.8,470339.3,53028.5,161390.9,0,23055.84826,723953.6,0,0,723953.6,1,18897.57
262,47,1989,0,0,1,1,26457.4,0,0,5302.8,5302.8,46111.7,0,4611.169652,56025.7,1383.4,1383.4,54642.4,1,24018.9
263,78,1989,1,0,3,3,12026.1,0,0,576511.5,576511.5,80695.5,0,0,657207,0,184.4,657022.5,1,20653.5
264,82,1989,0,1,1,3,36078.3,0,0,38042.1,1152.8,184446.8,156779.8,18444.67861,397713.4,0,0,397713.4,1,16590.02
265,58,1989,1,0,1,3,19241.7,0,0,1152.8,1152.8,138335.1,0,0,139487.9,0,69.2,139418.7,1,20215.63
266,64,1989,0,1,4,1,627761.6,0,36889.4,50722.9,13833.5,288198.1,461117,18444.67861,887650.2,117584.8,118276.5,769373.7,1,23817.59
267,55,1989,0,1,2,1,72156.5,0,0,25361.4,4611.2,246697.6,0,11873.76185,283932.8,0,23517,260415.8,1,49653.19
268,56,1989,0,1,1,3,45699.1,0,4150.1,57639.6,36889.4,126807.2,0,16139.09378,200585.9,9222.3,9222.3,191363.5,1,23227.23
269,68,1989,0,1,1,3,9620.9,1567.797682,0,2674.5,2674.5,0,0,0,2674.5,0,0,2674.5,0,45464.52
270,64,1989,0,0,1,3,50509.6,0,0,32278.2,32278.2,345837.7,0,27667.01791,405782.9,0,230.6,405552.4,1,32303.48
271,42,1989,0,1,3,2,84182.6,0,0,118507.1,3227.8,57639.6,518756.6,55334.03583,750237.3,0,0,750237.3,1,12154.1
272,43,1989,0,1,2,2,108234.8,0,4611.2,12911.3,4611.2,207502.6,0,32278.18757,252692.1,99140.1,106518,146174.1,1,27311.66
273,72,1989,0,1,3,1,86587.8,0,16139.1,184492.9,20796.4,166002.1,0,14294.62592,387845.5,0,13833.5,374012,1,16642.38
274,52,1989,0,1,2,1,360782.5,0,11527.9,370738,78389.9,438061.1,0,57639.62065,1274527.3,34583.8,311254,963273.3,1,11865.85
275,63,1989,0,1,1,3,48104.3,0,0,15862.4,1683.1,13833.5,0,13833.50896,43529.4,4611.2,25361.4,18168,1,26514.68
276,48,1989,0,1,4,2,139502.6,0,9222.3,72856.5,31356,184446.8,230558.5,59945.20548,547807,87612.2,143522.7,404284.3,1,22973.88
277,44,1989,0,1,3,1,192417.3,0,184.4,169644.9,3227.8,530284.5,0,20750.26344,720679.7,62250.8,70781.5,649898.3,1,10070.21
278,32,1989,0,1,2,3,50509.6,0,0,9983.2,7677.6,80695.5,0,27667.01791,150623.9,20750.3,50953.4,99670.4,1,25257.44
279,46,1989,0,1,2,1,93803.5,0,13833.5,15678,1844.5,94529,0,13833.50896,137874,53028.5,65178.9,72695.1,1,18797.71
280,78,1989,1,0,2,3,101019.1,1544.741834,96834.6,205197,27667,0,0,9222.339305,258225.5,0,0,258225.5,0,11389.46
281,60,1989,0,1,3,1,168365.2,0,122196,337076.5,461.1,461117,0,23055.84826,821249.3,57639.6,57639.6,763609.7,1,10646.07
282,51,1989,0,1,4,2,84182.6,0,0,10375.1,4611.2,461117,50722.9,9222.339305,531437.3,87612.2,88672.8,442764.5,1,14492.3
283,56,1989,0,1,1,1,76966.9,0,6916.8,33085.1,19136.4,115279.2,0,6916.754478,173725.8,0,9222.3,164503.5,1,24676.48
284,34,1989,0,1,2,1,91398.2,0,0,5764,691.7,576396.2,0,16139.09378,826552.2,122196,126807.2,699745,1,54630.36
285,37,1989,0,1,3,1,129881.7,0,111359.7,169229.9,7147.3,184446.8,0,27667.01791,404399.6,34583.8,54642.4,349757.2,1,32439.82
286,69,1989,0,1,2,3,31267.8,0,0,86690,15216.9,230558.5,0,32278.18757,695364.4,16139.1,29972.6,665391.8,1,9942.418
287,72,1989,0,1,1,3,48104.3,0,16139.1,94529,2305.6,138335.1,0,25361.43309,258225.5,0,46.1,258179.4,1,32993.97
288,53,1989,1,0,2,1,60130.4,806.9546891,18444.7,34814.3,4841.7,0,0,41500.52687,352985,0,158393.7,194591.4,0,45081.56
289,71,1989,0,1,4,3,60130.4,0,0,426304.9,6688.5,634035.8,0,23055.84826,1775302.6,16139.1,39194.9,1736107.7,1,26720.04
290,64,1989,0,1,3,1,240521.7,1060.56902,0,628479.4,321375.5,0,0,13833.50896,5022393.8,0,0,5022393.8,0,10694.65
291,78,1989,0,1,3,3,180391.3,0,156779.8,1088236,16139.1,126807.2,0,18444.67861,1233487.9,0,23055.8,1210432,1,10582.65
292,60,1989,1,0,4,2,146718.2,0,87612.2,134138.9,46526.7,1083624.9,20750.3,27551.73867,1358289.2,170613.3,202891.5,1155397.7,1,13066.93
293,53,1989,0,1,4,2,168365.2,4611.169652,0,19366.9,18905.8,0,0,4611.169652,23978.1,0,10375.1,13603,0,28031.46
294,45,1989,0,1,4,1,483448.6,0,0,43022.2,41984.7,2075026.3,0,15908.5353,2150096.2,53028.5,80695.5,2069400.7,1,14632.23
295,78,1989,1,0,1,3,12026.1,0,0,69.2,69.2,115279.2,0,0,115348.4,2305.6,2305.6,113042.8,1,34088.96
296,60,1989,1,0,2,1,48104.3,507.2286617,0,230.6,230.6,0,0,18444.67861,18675.2,0,28819.8,-10144.6,0,21401.49
297,60,1989,1,0,4,3,88993,0,405552.4,717036.9,78389.9,172918.9,0,9222.339305,1002929.4,0,46111.7,956817.7,1,14716.69
298,55,1989,0,1,2,3,245332.1,0,23055.8,283586.9,2305.6,576396.2,18444.7,20750.26344,899178.1,103751.3,137297.6,761880.5,1,21903.04
299,57,1989,1,0,1,1,48104.3,0,0,2305.6,2305.6,438061.1,0,4611.169652,463422.6,242086.4,260415.8,203006.7,1,32553.53
300,78,1989,1,0,4,3,96208.7,0,94529,465728.1,92223.4,864594.3,0,4611.169652,1334933.6,0,0,1334933.6,1,10132.31
301,53,1989,0,1,2,3,120260.8,0,0,9222.3,2305.6,299726,92223.4,57639.62065,458811.4,23055.8,70089.8,388721.6,1,22841.85
302,52,1989,0,1,4,1,199633,0,50722.9,350518.1,265211.4,634035.8,0,18444.67861,1030665.6,103751.3,103751.3,926914.3,1,13905.72
303,39,1989,0,1,4,1,86587.8,0,9222.3,50722.9,11527.9,149863,0,25361.43309,225947.3,18444.7,20980.8,204966.5,1,17986.03
304,31,1989,1,0,2,4,19241.7,2.305584826,0,0,0,0,0,2305.584826,2305.6,0,0,2305.6,0,37489.55
305,80,1989,0,0,2,3,28862.6,622.5079031,0,7954.3,6916.8,23055.8,0,9222.339305,40232.5,0,0,40232.5,1,16370.87
306,63,1989,1,0,1,1,64940.9,1821.412013,0,99140.1,53028.5,0,0,0,99140.1,0,0,99140.1,0,20127.62
307,33,1989,0,1,1,1,36078.3,230.5584826,0,0,0,0,0,4034.773446,4034.8,0,345.8,3688.9,0,21893.47
308,64,1989,0,1,3,1,76966.9,1268.071654,368893.6,461117,23055.8,0,0,9222.339305,631730.2,0,2305.6,629424.7,0,11295.07
309,29,1989,1,0,2,1,36078.3,714.7312961,207.5,230.6,23.1,0,0,9222.339305,9452.9,0,11781.5,-2328.6,0,29934.79
310,68,1989,0,1,4,3,158744.3,0,20750.3,141931.8,20750.3,438061.1,0,12865.16333,620525.1,0,0,620525.1,1,11052.33
311,58,1989,0,1,4,1,26457.4,0,14986.3,33315.7,1037.5,350448.9,0,13833.50896,397598.1,0,2282.5,395315.6,1,13292.1
312,50,1989,0,1,4,2,180391.3,0,0,373043.6,118968.2,484172.8,27667,30433.7197,1491713.4,27667,27667,1464046.4,1,25568.59
313,77,1989,0,1,4,1,481043.3,0,5763962.1,7527734.5,145251.8,1152792.4,0,55334.03583,9434453.1,0,0,9434453.1,1,4170.142
314,57,1989,1,0,2,3,40888.7,0,0,8069.5,1152.8,195974.7,0,9222.339305,213266.6,0,2075,211191.6,1,19692.85
315,39,1992,0,1,2,1,80695.5,0,24863.6,31121,6257.3,176117.4,0,13882.19697,221120.6,126390.2,139029.2,82091.4,1,29933.65
316,49,1992,1,0,2,3,12316.7,828.7878788,0,0,0,0,0,0,0,0,0,0,0,35399.39
317,60,1992,1,0,4,3,61583.4,0,6215.9,89923.5,62987.9,207197,0,0,297120.5,0,37709.8,259410.6,1,37374.7
318,42,1992,0,1,4,2,195368.1,2900.757576,47655.3,105048.9,40817.8,0,242420.5,0,788798.9,0,0,788798.9,0,17823.67
319,32,1992,0,1,2,1,116796.2,1035.984848,0,36052.3,2486.4,0,0,18233.33333,54285.6,0,21217,33068.6,0,29173.32
320,39,1992,0,1,4,1,129537.6,0,107949.6,196008.3,34187.5,200981.1,0,10940,407929.4,82878.8,82878.8,325050.6,1,46394.46
321,30,1992,0,1,4,1,80695.5,0,106706.4,278887.1,8495.1,124318.2,0,10981.43939,414186.7,78734.8,78734.8,335451.9,1,32988.26
322,43,1992,1,0,4,1,57336.3,0,310795.5,379584.8,68789.4,207197,0,9945.454545,611231.1,41439.4,41439.4,569791.7,1,24372.95
323,68,1992,0,1,1,3,18899.7,0,0,19890.9,1657.6,35223.5,0,6215.909091,61330.3,0,4351.1,56979.2,1,39323.76
324,68,1992,0,1,4,2,1397306.8,0,4040340.9,10168605.7,1080946.6,1035984.8,0,27142.80303,12371316.7,31079.5,227916.7,12143400,1,1197.77
325,43,1992,0,1,3,1,44594.9,0,0,414.4,414.4,78734.8,0,14089.39394,93238.6,0,3315.2,89923.5,1,31956.42
326,55,1992,0,1,4,1,1057536.2,0,3849719.7,4297265.2,399890.2,1346780.3,0,20305.30303,7011131.1,0,10359.8,7000771.2,1,4589.753
327,76,1992,1,0,3,3,36100.6,704.469697,31079.5,93445.8,4351.1,0,0,5387.121212,98833,0,0,98833,0,1573.663
328,54,1992,0,1,4,1,180503.2,0,1568895.5,2117967.4,12431.8,828787.9,0,5594.318182,2952349.6,33980.3,42268.2,2910081.4,1,13145.56
329,51,1992,0,1,4,1,57336.3,0,130534.1,137786,7251.9,176117.4,0,26521.21212,354928.4,116030.3,128462.1,226466.3,1,43039.56
330,67,1992,0,1,1,1,36100.6,269.3560606,8702.3,20719.7,0,0,0,7044.69697,29836.4,0,683.8,29152.6,0,29747.98
331,59,1992,0,1,4,2,5308916.5,0,8354181.8,16419116.7,1324817.4,1450378.8,27971590.9,41853.78788,49198091.7,0,414393.9,48783697.7,1,114.6802
332,41,1992,0,1,3,2,356759.2,0,207.2,103805.7,12431.8,414393.9,176117.4,0,735756.4,414393.9,416880.3,318876.1,1,41944.41
333,47,1992,0,1,2,4,108301.9,0,14503.8,33151.5,4143.9,120174.2,0,20471.06061,173796.8,45583.3,55818.9,117978,1,42067.26
334,35,1992,1,0,1,4,48842,932.3863636,0,10152.7,0,0,0,0,10152.7,0,0,10152.7,0,30258.66
335,76,1992,0,1,3,3,244210.2,0,297224.1,3102774.6,35223.5,517992.4,0,38538.63636,5109684.5,0,31079.5,5078604.9,1,1566.724
336,51,1992,0,1,4,1,1201938.7,0,12949810.6,23079670.5,3654954.5,6215909.1,1035984.8,92824.24242,31460373.5,1864772.7,2909045.5,28551328,1,1217.061
337,53,1992,0,0,1,1,31853.5,559.4318182,8909.5,518614,509704.5,0,0,0,518614,0,0,518614,0,19213.34
338,62,1992,0,1,2,3,72201.3,0,1450.4,18751.3,0,310795.5,0,6423.106061,335969.9,62159.1,64231.1,271738.8,1,37133.5
339,35,1992,0,1,3,1,53089.2,1305.340909,20.7,8205,3522.3,0,0,13260.60606,21465.6,0,3936.7,17528.9,0,30282.71
340,79,1992,1,0,3,3,50965.6,0,0,65888.6,65888.6,528352.3,0,12224.62121,606465.5,0,0,606465.5,1,56339.68
341,71,1992,0,1,4,1,318535,0,818428,1330204.5,66303,517992.4,0,46391.40152,4822944.6,0,21341.3,4801603.3,1,3812.091
342,68,1992,1,0,2,3,20386.2,0,0,2590,1450.4,39367.4,0,14918.18182,56875.6,0,2900.8,53974.8,1,29112.77
343,35,1992,0,0,4,1,135908.3,0,95310.6,158920.1,3522.3,176117.4,20719.7,0,716279.9,107742.4,132606.1,583673.9,1,3594.225
344,50,1992,0,1,1,1,4671.8,0,0,207.2,207.2,29007.6,0,21962.87879,51177.7,0,6630.3,44547.3,1,55387.89
345,71,1992,0,1,3,3,70077.7,0,0,152704.2,28386,186477.3,0,26106.81818,365288.3,0,0,365288.3,1,39923.87
346,70,1992,0,1,4,3,222974.5,0,207197,504731.8,53871.2,828787.9,310795.5,12846.21212,1957597,0,88265.9,1869331.1,1,14325.82
347,79,1992,0,1,4,2,5160266.8,0,9323863.6,113952117.4,1491818.2,18720246.2,122320803,395124.6212,261910851.9,0,0,261910851.9,1,69.83736
348,27,1992,1,0,3,1,33977.1,1035.984848,1657.6,1761.2,0,0,0,0,1761.2,0,2279.2,-518,0,41518.57
349,63,1992,0,0,4,1,33977.1,0,45583.3,101733.7,2175.6,0,0,35223.48485,136957.2,0,0,136957.2,0,37654.64
350,38,1992,1,0,3,2,61583.4,0,25899.6,56772,4972.7,145037.9,165757.6,2900.757576,391187.9,103598.5,107328,283859.8,1,38277.39
351,41,1992,0,1,2,2,424713.3,0,265212.1,323434.5,39367.4,383314.4,0,62159.09091,768908,207197,207197,561711,1,2441.57
352,60,1992,0,1,2,2,269693,0,165757.6,295048.5,129290.9,414393.9,2020170.5,289039.7727,3406111,186477.3,186477.3,3219633.7,1,708.045
353,65,1992,1,0,3,1,27606.4,0,62780.7,84930,2465.6,466193.2,0,15954.16667,583653.1,0,0,583653.1,1,23700.54
354,85,1992,0,0,1,3,259075.1,0,323227.3,404034.1,80806.8,120174.2,0,37295.45455,594655.3,0,0,594655.3,1,4601.759
355,59,1992,0,1,3,2,10405.5,0,1015265.2,1208579.9,13675,248636.4,0,50970.45455,1611785.2,0,0,1611785.2,1,83.53564
356,73,1992,1,0,1,3,21235.7,932.3863636,0,45707.7,45707.7,0,0,4765.530303,50473.2,0,0,50473.2,0,30963.21
357,40,1992,0,1,4,1,256951.6,1616.136364,82878.8,264176.1,181297.3,0,0,26935.60606,361558.7,0,0,361558.7,0,40698.67
358,26,1992,1,0,4,1,63707,787.3484848,0,1036,1036,0,0,20719.69697,21755.7,0,13260.6,8495.1,0,31419.13
359,36,1992,1,0,2,4,15502,290.0757576,0,6215.9,0,0,0,0,6215.9,0,0,6215.9,0,38696.3
360,33,1992,1,0,3,4,57336.3,0,0,2113.4,414.4,196837.1,0,29007.57576,227958.1,41439.4,64811.2,163146.9,1,35385.88
361,79,1992,0,1,3,3,72201.3,0,5179.9,327371.2,213412.9,207197,0,29421.9697,642725,0,0,642725,1,19706.5
362,29,1992,0,1,2,1,25482.8,621.5909091,0,0,0,0,0,1305.340909,1305.3,0,0,1305.3,0,32992.99
363,81,1992,0,1,2,3,89189.8,0,210719.3,675462.1,122246.2,113958.3,0,9738.257576,799158.7,0,0,799158.7,1,32606.36
364,35,1992,0,1,3,4,110425.5,0,0,87851.5,87851.5,51799.2,0,54907.19697,194558,0,0,194558,1,35563.41
365,51,1992,0,1,4,2,1847502.9,0,1015265.2,3720221.6,429933.7,1657575.8,203053,39781.81818,7682242,116030.3,649562.5,7032679.5,1,1128.3
366,69,1992,0,1,1,3,20386.2,0,0,207.2,207.2,207197,0,13737.15909,221141.3,0,6754.6,214386.7,1,36264.15
367,75,1992,1,0,1,3,29729.9,0,0,115408.7,10774.2,58015.2,0,5387.121212,178811,0,0,178811,1,51589.15
368,39,1992,1,0,3,1,36100.6,0,0,3108,0,240348.5,0,13053.40909,271013.6,136750,136750,134263.6,1,47838.93
369,73,1992,0,1,2,3,16988.5,0,0,11706.6,1346.8,124318.2,0,12639.01515,148663.8,0,1036,147627.8,1,33485.54
370,30,1992,0,0,4,1,169885.3,517.9924242,20719.7,43511.4,20719.7,0,0,704.469697,247268.9,0,3522.3,243746.5,0,24192.13
371,57,1992,0,1,4,2,142279,0,0,72311.7,18440.5,182333.3,258996.2,18233.33333,817806.4,22791.7,110021.6,707784.8,1,31455.13
372,36,1992,1,0,4,2,36100.6,0,0,58180.9,10525.6,300435.6,0,3936.742424,370820.4,2072,30426.9,340393.5,1,42548.51
373,44,1992,0,1,4,2,350388.5,0,0,632572.3,228538.3,269356.1,1657575.8,41853.78788,3247812.5,33151.5,354306.8,2893505.7,1,1844.647
374,65,1992,0,1,3,3,341894.2,0,310795.5,1249812.1,234547,1864772.7,0,75005.30303,5950282.6,404034.1,488156.1,5462126.5,1,1402.656
375,44,1992,0,0,2,2,44594.9,683.75,0,248.6,41.4,0,0,7769.886364,8018.5,0,1906.2,6112.3,0,29432.27
376,23,1992,0,1,2,4,44594.9,0,4143.9,400408.1,1554,0,0,15746.9697,416155.1,0,3108,413047.2,0,20586.55
377,37,1992,1,0,1,3,11892,145.0378788,0,0,0,0,0,0,0,0,0,0,0,33082.01
378,46,1992,1,0,3,1,108301.9,0,16886.6,104220.1,25899.6,165757.6,0,9323.863636,279301.5,132606.1,135299.6,144001.9,1,63563.51
379,65,1992,0,1,2,3,44594.9,0,0,14089.4,1657.6,103598.5,0,4765.530303,122453.4,8287.9,9613.9,112839.5,1,33511.12
380,50,1992,0,1,2,4,101931.2,1719.734848,0,52938.8,1139.6,0,0,16782.95455,69721.8,0,9531.1,60190.7,0,41215.41
381,46,1992,0,1,4,2,1061783.3,0,4972.7,555287.9,165757.6,372954.5,1035984.8,74590.90909,2038818.2,290075.8,310795.5,1728022.7,1,10899.64
